Date,E Shredder(kWh), E ECurrent(kWh),SHREDDED(kg),ZORBA(kg),INOX(kg),CUFe(kg),FLUFF(kg),TIME AVAIL(min),FUCHS BREAKDOWN,BIG PIECES,BLOCKING,2nd PROCESSING OF RUBBISH FROM MOTORS,NO SCRAP IN FEEDING AREA into machine(break change of material etc.),NO ELECTRICAL POWER,NO SCRAP IN THE PLANT OR PROPER MIX,SCALE,START-FINISH TIME,MECHANICAL,ELECTRICAL,ELECTRONIC,FIRE - EXPLOSION,BELTS PROBLEMS,HAMMERS AND FACING PROBLEMS,HYDRAULICS,OTHER,40000,40001,40002,40003,40004,40005,40006,40008,40009,40011,40012,40016,40017,40018,40020,40021,40240,40242,40296,40297,70001
2935,   85,57540,540,135,560,21900,660,24,0,0,0,38,0,0,0,65,167,0,0,0,43,0,0,0,6115,11870,9875,0,28765,0,7650,0,      0,0,0,0,0,0,0,0,0,0,0,0,16400,
2540,   75,52925,330,100,110,19020,480,0,0,0,0,30,0,0,0,66,43,0,0,0,0,0,0,0,8125,6370,15660,0,29400,0,8820,0,      0,0,0,0,0,0,0,0,0,0,0,0,4110,
1400,   50,27630,255,190,70,6440,480,0,0,0,0,217,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,34585,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1590,   98,66645,18260,435,1180,12320,660,0,0,0,270,30,0,0,0,96,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,      0,65285,33555,0,0,0,0,0,0,0,0,0,0,
3580,  106,69660,650,115,260,19840,660,0,0,0,61,52,0,0,0,66,0,0,0,0,0,0,0,0,14715,6005,36350,4695,0,0,7760,0,      0,0,0,0,0,0,0,0,0,0,0,0,21000,
7315,  140,40280,275,60,140,15455,480,0,0,0,0,40,0,0,0,66,55,0,0,0,0,0,0,0,15465,5475,35270,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2655,   63,63940,490,120,195,26185,480,0,0,0,0,39,0,0,0,66,0,0,15,0,0,0,0,0,27620,0,20605,3575,39130,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3140,   94,72040,4315,170,230,19810,600,0,0,0,43,30,0,0,0,126,0,0,0,0,0,0,0,0,33520,7540,0,4295,37015,0,0,0,      0,14195,0,0,0,0,0,0,0,0,0,0,0,
3060,   76,62930,470,175,195,21580,480,0,0,0,0,36,0,0,0,56,0,0,0,0,18,0,0,0,11660,5805,27130,0,2195,0,6725,0,      0,0,31835,0,0,0,0,0,0,0,0,0,0,
4500,  136,47500,520,75,205,22205,600,43,0,0,0,30,0,0,0,60,93,0,0,0,0,0,0,0,15255,7320,37970,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,9960,
3095,   73,64300,480,190,170,19465,480,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,21065,9375,2260,5115,42340,0,4450,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3455,  103,53660,430,145,260,18235,660,103,0,0,0,45,0,0,0,60,0,0,35,0,7,0,0,0,19575,0,36795,7905,5305,0,3150,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3015,   71,59605,480,160,165,17300,510,0,0,0,0,30,0,0,0,96,0,0,0,0,0,0,0,0,29885,9275,0,10245,21930,0,4935,0,      0,0,0,0,0,0,0,0,0,0,0,0,1440,
1635,   52,35160,500,40,190,18160,480,0,0,0,0,30,0,0,0,64,44,0,0,0,10,0,0,0,14060,5565,34425,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2040,   74,39005,1770,75,120,7250,480,0,0,0,45,56,0,0,0,115,9,0,0,0,0,0,0,0,8705,0,15010,5110,9770,0,0,0,      0,0,9625,0,0,0,0,0,0,0,0,0,0,
1980,   46,34565,410,70,95,13180,480,0,186,0,0,30,0,0,0,10,0,0,0,0,0,0,0,0,14315,0,0,9075,10765,0,4505,0,      0,0,0,0,0,0,0,0,0,0,0,0,9660,
2290,   63,37255,305,115,120,15230,480,0,0,0,0,30,0,0,0,66,0,0,0,0,70,0,0,0,11490,0,32580,0,6815,0,2140,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3690,  100,69780,440,150,150,21985,660,0,0,0,0,75,0,0,0,61,0,0,0,0,0,0,0,0,26225,3440,2365,9685,35010,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,15780,
5090,  144,46780,290,85,140,15230,480,30,0,0,0,36,0,0,0,64,0,0,0,0,0,0,0,0,18250,8775,17255,9765,0,0,8480,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3595,  107,72750,540,210,225,25875,660,0,0,0,0,45,0,0,0,65,0,0,0,0,0,0,0,0,20880,2620,43215,8310,12585,0,4890,0,      0,0,0,0,0,0,0,0,0,0,0,0,7100,
3230,  109,54660,625,10,255,16620,660,20,0,0,0,91,0,0,0,105,0,0,0,0,0,0,0,0,14455,0,17800,0,26600,0,1670,0,      0,0,0,0,4395,0,0,0,0,0,0,0,8990,
2595,   91,43295,305,105,145,18415,540,43,0,0,59,30,0,0,0,64,0,0,0,0,0,0,0,0,15070,0,26455,7475,13265,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1440,   64,53140,26230,360,1645,9755,480,0,0,0,0,30,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0,87220,0,0,3670,240,0,0,0,0,0,0,0,
3645,  176,56380,475,140,170,20485,660,22,0,0,0,58,0,0,0,65,0,0,0,0,0,0,0,0,0,5295,48100,8720,10100,0,5435,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3640,  116,57300,545,110,870,21280,660,35,0,0,0,45,0,0,0,59,0,0,0,0,9,0,0,0,9070,0,37080,9765,17075,0,7115,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2860,   92,54760,775,205,250,23865,660,0,0,0,0,175,0,0,0,51,0,0,0,0,0,0,0,0,5980,7630,15575,18880,13465,0,7215,0,      0,0,0,0,0,0,0,0,0,0,0,0,11110,
3605,  108,55190,745,245,330,18120,660,0,0,0,0,45,0,0,0,11,73,0,0,0,0,0,0,0,0,7520,8475,8530,27030,0,1730,0,      0,0,0,0,0,0,0,0,0,0,0,0,21345,
3285,  110,56035,390,130,255,15460,660,0,0,0,0,135,0,0,0,66,0,0,0,0,0,0,0,0,11400,10375,35295,15200,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4480,  118,85865,360,200,315,32320,720,0,0,0,0,77,0,0,0,62,0,0,0,0,0,0,0,0,13565,0,63430,8665,14230,0,19170,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3985,  123,89680,340,215,225,20625,720,0,0,0,0,45,0,0,0,66,0,0,0,0,17,0,0,0,35170,14805,31300,7365,15585,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,6860,
1570,   69,76040,25220,545,2695,16845,480,0,0,11,0,30,0,0,0,170,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,      0,95445,25045,0,855,0,0,0,0,0,0,0,0,
2425,   92,30770,335,190,140,12260,660,0,0,0,0,261,0,0,0,65,46,0,0,0,0,0,0,0,7550,0,19595,0,12435,0,4115,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3820,  107,65215,790,130,365,23280,660,5,0,0,0,45,0,0,0,60,30,0,0,0,0,0,0,0,0,10165,36645,13670,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,29300,
2385,   69,34925,365,150,165,12715,510,0,0,35,0,52,0,0,0,52,70,0,0,0,0,0,0,0,7930,5350,6800,0,28240,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3790,   93,101120,920,120,200,24350,660,0,0,0,0,70,0,0,0,66,0,0,0,0,121,0,0,0,38330,4315,19665,13115,32970,0,12015,0,      0,0,0,0,0,0,0,0,0,0,0,0,6300,
1775,   50,49920,215,115,75,20290,510,0,0,180,0,30,0,0,0,6,0,90,0,0,0,0,0,0,8735,6025,29065,8345,18445,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1550,   30,35565,200,65,70,12180,630,0,0,284,0,45,0,0,0,2,135,0,0,0,0,0,0,0,18410,9025,10995,7040,0,0,2610,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
940,   44,20110,80,45,30,7960,540,102,0,138,0,47,0,0,0,2,140,47,0,0,0,0,0,0,0,0,5730,0,22495,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
500,   28,11790,60,30,25,5425,570,0,0,122,0,50,0,0,0,43,0,295,0,0,0,0,0,0,0,0,5650,4420,7260,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
745,   28,16555,50,25,40,5060,540,0,0,111,0,36,1,0,0,29,0,300,0,0,0,0,0,0,4020,6445,0,7605,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,3660,
7180,  191,87440,390,165,220,25915,660,0,0,0,0,80,0,0,0,79,0,30,19,0,0,0,0,0,9570,5320,58720,10335,24825,0,5360,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4335,  105,118440,885,285,285,41420,660,0,0,0,0,57,0,0,0,66,0,0,0,0,0,0,0,0,37330,5755,78715,12740,15230,0,11545,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4040,  107,104835,1170,235,230,39175,660,0,0,0,0,45,0,0,0,66,0,0,15,0,0,0,0,0,10510,5990,49045,10235,38175,0,11010,0,      0,0,0,0,0,0,0,0,0,0,0,0,20680,
3005,  100,77200,1225,125,190,28875,660,0,0,0,0,30,0,0,0,69,0,0,0,0,195,0,0,0,30345,12590,56055,6420,0,0,2205,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4085,  136,99690,825,180,210,25885,660,0,0,0,0,30,0,0,0,91,0,0,0,0,26,0,0,0,16275,9895,46235,10155,36700,0,5760,0,      0,0,0,0,0,0,0,0,0,0,0,0,1770,
0,  136,99690,825,180,210,25885,660,0,0,0,0,30,0,0,0,91,0,0,0,0,26,0,0,0,16275,9895,46235,10155,36700,0,5760,0,      0,0,0,0,0,0,0,0,0,0,0,0,1770,
880,  110,52705,22630,310,1155,8665,660,0,0,0,0,240,0,0,0,120,22,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,   2930,51315,23090,0,5735,2395,0,0,0,0,0,0,0,
2770,   91,60130,720,155,215,19170,660,0,0,0,0,45,0,0,0,66,182,0,0,0,0,0,0,0,23255,6470,34595,3970,8000,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,4100,
340,  102,103220,735,165,755,28285,660,0,0,0,0,45,0,0,0,66,0,0,9,0,0,0,0,0,31370,11595,32215,7435,34475,0,9470,0,      0,0,0,0,0,0,0,0,0,0,0,0,6600,
7280,  114,83125,665,210,260,22210,660,0,0,0,0,45,0,0,0,66,45,0,0,0,4,0,0,0,13345,9195,42265,3770,30710,0,5835,0,      0,0,0,0,0,0,0,0,0,0,0,0,1350,
1600,   50,39770,225,150,155,23655,480,0,0,0,0,50,0,0,0,64,90,0,0,0,0,0,0,0,14270,5500,19705,0,9160,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,15320,
2320,   70,45260,425,55,220,24765,600,0,0,0,0,150,0,0,0,66,0,0,0,0,0,0,0,0,0,12515,54000,4210,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3615,  103,84080,620,155,240,24660,660,0,0,0,0,45,0,0,0,66,20,0,0,0,0,0,0,0,28490,9890,22825,12520,15290,0,0,0,      0,0,10640,0,0,0,0,0,0,0,0,0,10100,
185,  105,34915,13290,605,2230,9010,480,19,0,0,0,210,0,0,0,54,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,      0,42780,17270,0,0,0,0,0,0,0,0,0,0,
2145,   76,56615,555,120,250,17715,480,0,0,0,0,30,0,0,0,66,0,0,0,60,0,0,0,0,18120,5580,25045,0,11495,0,9965,0,      0,0,0,0,0,0,0,0,0,0,0,0,5050,
2795,   93,60990,465,120,315,15220,660,31,0,0,0,45,0,0,0,66,0,0,0,0,150,0,0,0,15335,11125,41825,3570,5255,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2990,   78,66325,260,230,185,22415,600,0,0,0,0,30,0,0,0,66,0,0,0,101,7,0,0,0,10250,13145,25235,6215,34570,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
940,   36,16525,95,95,80,12100,600,0,0,0,0,52,0,0,0,11,0,0,0,0,464,0,0,0,2945,7050,8420,10480,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1240,  132,20950,165,130,75,9340,660,0,0,0,0,375,0,0,0,66,0,40,0,0,0,0,0,0,0,5140,25520,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2675,   74,97780,690,195,170,18935,480,0,0,0,0,30,0,0,0,66,0,0,0,0,0,0,0,0,6175,3385,42545,7440,4905,0,17855,0,      0,0,23975,0,0,0,0,0,0,0,0,0,11490,
1330,   73,59355,25420,545,2385,9715,480,0,0,9,0,30,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0,65455,16140,0,7435,8390,0,0,0,0,0,0,0,
3330,   99,90255,585,260,415,29380,660,0,0,0,0,95,0,0,0,66,0,0,32,0,0,0,0,0,18440,16575,33570,7840,24660,0,2290,0,      0,0,7020,0,0,0,0,0,0,0,0,0,10500,
3290,  168,70365,760,150,220,28395,660,0,0,0,0,45,0,0,0,85,0,0,0,0,85,0,0,0,32760,12940,25045,5725,13445,0,9975,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
0,  168,70365,760,150,220,28395,660,0,0,0,0,45,0,0,0,85,0,0,0,0,85,0,0,0,32760,12940,25045,5725,13445,0,9975,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2590,   66,60120,475,165,150,15470,480,0,0,0,0,30,0,0,0,66,0,0,0,0,36,0,0,0,16935,14300,42145,2450,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,550,
3440,  109,79660,685,270,290,23435,720,0,0,0,0,125,0,0,0,66,0,0,0,0,65,0,0,0,22995,10240,23750,11135,16775,0,10275,0,      0,0,0,0,0,0,0,0,0,0,0,0,9170,
2530,   69,61945,645,200,205,15220,480,35,0,0,0,30,0,0,0,66,0,0,0,0,0,0,0,0,14120,11910,29150,0,11925,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,11110,
2410,   67,55200,490,200,165,13395,480,0,0,0,0,30,0,0,0,66,35,0,23,0,0,0,0,0,19500,0,11970,17505,15895,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,4580,
2085,   73,56280,540,160,140,13210,480,0,0,0,0,90,0,0,0,66,0,0,0,0,0,0,0,0,21880,11420,14690,13740,5065,0,3535,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2110,   58,64915,665,100,350,13500,480,0,0,0,0,60,0,0,0,65,0,0,0,0,0,0,0,0,23810,9600,18165,8455,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,19500,
1770,   69,61630,310,135,255,16425,480,0,0,0,0,30,0,0,0,65,0,0,86,0,0,0,0,0,25725,27255,6600,6500,0,0,12675,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2605,   68,51720,240,75,135,14570,690,24,0,0,0,240,0,0,0,66,0,0,0,60,0,0,0,0,19175,7405,21535,3675,11760,0,3190,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1965,   55,55580,400,140,175,15255,540,0,0,0,0,200,0,0,0,65,0,0,0,6,0,0,0,0,29400,7375,12705,4690,17380,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2545,   68,67190,340,90,280,19860,480,0,0,0,0,50,0,0,0,66,0,0,0,0,36,0,0,0,16165,17675,21150,0,0,0,5585,0,      0,0,0,0,0,0,0,0,0,0,0,0,27185,
1500,   64,45470,180,105,135,14860,480,0,0,87,0,30,0,0,0,68,20,0,0,0,90,0,0,0,20530,6540,23890,1790,8000,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2455,   70,80860,475,170,200,29365,480,0,0,0,0,30,0,0,0,66,0,0,26,0,0,0,0,0,33420,14050,14615,20720,9435,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,18830,
2425,   75,80670,450,165,300,21215,480,0,0,0,0,60,0,0,0,66,0,0,0,0,0,0,0,0,24460,14935,25910,2560,0,0,13130,0,      0,0,0,0,0,0,0,0,0,0,0,0,21805,
2265,   68,64505,445,175,165,12215,480,62,0,0,0,30,0,0,0,66,0,0,0,0,0,0,0,0,40965,10140,13780,5720,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,6900,
2280,   71,87880,485,195,240,15795,480,0,0,20,0,90,0,0,0,66,0,0,0,0,0,0,0,0,59440,6640,24575,9985,0,0,3955,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
875,   44,34845,13360,170,1935,7370,480,50,0,20,0,210,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0,56330,0,0,0,1350,0,0,0,0,0,0,0,
1320,   85,35235,345,80,85,8445,480,0,0,210,0,30,0,0,0,29,0,0,0,0,60,0,0,0,30090,2055,12045,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3425,  100,92935,630,175,255,29220,600,37,0,10,0,45,0,0,0,61,0,0,0,0,0,0,0,0,36655,13885,14785,9600,29455,0,4850,0,      0,0,0,0,0,0,0,0,0,0,0,0,13985,
2620,   85,88910,625,165,445,26435,660,118,0,15,0,150,0,0,0,66,0,0,0,0,0,0,0,0,50355,18105,22295,0,10525,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,15300,
3445,  110,104055,770,170,470,20615,660,0,0,0,0,45,0,0,0,65,0,0,36,0,0,0,0,0,54515,13690,24800,8950,0,0,5135,0,      0,0,0,0,0,0,0,0,0,0,0,0,18990,
3405,  162,48375,310,70,105,18510,600,0,0,14,0,30,0,0,0,66,232,0,0,0,0,0,0,0,28075,0,25310,0,13985,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2985,   95,79560,545,170,270,23595,660,17,0,0,0,60,0,0,0,6,238,0,0,0,0,0,0,0,23390,13110,40275,8605,0,0,2645,0,      0,0,16115,0,0,0,0,0,0,0,0,0,0,
2915,   80,71650,540,210,255,14125,660,0,0,0,0,195,0,0,0,37,10,0,45,0,0,0,0,0,34215,6410,20045,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,26110,
3045,   86,71530,535,200,135,15880,660,30,0,0,0,165,0,0,0,65,0,0,40,0,0,0,0,0,23425,19765,0,6900,0,0,2420,0,      0,0,0,0,0,0,0,0,0,0,0,0,35770,
4145,   95,114770,910,260,180,19620,660,0,0,10,0,45,0,0,0,66,0,0,0,0,0,0,0,0,49000,37500,25470,8175,0,0,8165,0,      0,0,0,0,0,0,0,0,0,0,0,0,7430,
0,   95,114770,910,260,180,19620,660,0,0,10,0,45,0,0,0,66,0,0,0,0,0,0,0,0,49000,37500,25470,8175,0,0,8165,0,      0,0,0,0,0,0,0,0,0,0,0,0,7430,
3435,   94,63490,720,120,210,10915,660,0,0,73,0,95,0,0,0,66,40,0,0,0,0,0,0,0,21395,20235,33825,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3165,   63,81070,595,150,150,15595,540,0,90,0,0,30,0,0,0,56,0,0,0,0,20,0,0,0,49775,23225,14400,4605,0,0,5555,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2720,   64,66050,480,155,105,8565,660,0,0,0,0,45,0,0,0,66,35,0,0,0,0,0,0,205,38900,16375,17200,2880,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1495,   90,65210,18290,570,2180,7430,570,0,0,0,0,30,0,0,0,71,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,      0,71565,22115,0,0,0,0,0,0,0,0,0,0,
2820,   91,71595,345,250,220,15825,660,0,0,0,0,45,0,0,0,68,83,0,42,0,55,0,0,0,32085,6915,27235,0,22000,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3800,  101,101950,830,210,365,36375,660,0,0,0,0,45,0,0,0,66,0,0,0,0,5,0,0,0,41945,19455,20465,4800,28625,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,24440,
1445,   42,23165,75,25,40,9205,600,0,0,0,0,30,0,0,0,2,0,0,0,0,437,0,0,0,0,7080,22750,2680,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3895,   96,103825,615,220,295,16560,690,0,0,0,0,45,0,0,0,52,0,0,0,0,56,0,0,0,47250,13960,34825,10845,0,0,4055,0,      0,0,0,0,0,0,0,0,0,0,0,0,10580,
3265,   95,79225,650,130,165,29265,660,0,0,0,0,45,0,0,0,66,0,0,0,0,108,0,0,0,33545,7610,45305,10755,12220,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
5800,  194,68725,400,155,120,16900,660,0,0,0,0,45,0,0,0,66,225,0,0,0,0,0,0,0,28255,24500,20285,9025,0,0,4235,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2925,  130,74645,465,165,155,21620,660,40,0,116,0,45,0,0,0,87,0,0,0,0,0,0,0,0,32235,26870,11895,5185,15565,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,5300,
2090,  110,81275,22385,635,2645,29380,600,0,0,0,0,53,0,0,0,168,26,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,      0,111605,24715,0,0,0,0,0,0,0,0,0,0,
3850,   92,113205,650,255,275,18920,660,0,0,0,0,45,0,0,0,34,60,0,0,0,0,22,0,0,42380,28375,16770,28675,0,0,17105,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3155,   83,73820,905,240,355,17660,660,0,0,0,0,45,0,0,0,65,145,0,0,0,0,0,0,0,47820,26065,14340,4755,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3835,  101,97875,510,290,250,16275,660,20,0,0,0,60,0,0,0,65,0,0,0,0,39,0,0,0,71650,11465,3550,13520,0,0,15015,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
6660,  174,85735,520,130,255,32775,660,0,0,0,0,45,0,0,0,66,0,0,0,0,40,0,0,0,18975,23750,27130,18400,0,0,4485,0,      0,0,0,0,0,0,0,0,0,0,0,0,26675,
3900,  101,100925,500,190,285,25555,660,0,0,0,0,45,0,0,0,66,0,0,0,0,59,0,0,0,73150,11755,14795,3205,16395,0,8155,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2825,  113,70805,465,140,225,18415,480,0,0,0,0,30,0,0,0,66,10,0,0,0,0,0,0,0,72515,10215,3505,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,3815,
1285,   48,27715,130,55,85,5765,570,134,0,0,0,30,0,0,0,10,127,0,127,0,0,0,0,0,7220,0,14750,4600,7180,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1425,  173,44555,21720,395,1030,13600,540,64,0,0,0,90,0,0,0,86,0,0,61,0,41,0,0,0,0,0,0,0,0,0,0,0,      0,37900,34800,0,4865,3735,0,0,0,0,0,0,0,
3015,   91,61600,895,100,285,21640,660,62,0,0,0,30,0,0,0,65,75,0,0,0,40,0,0,0,8485,21800,13355,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,40880,
3800,   99,86505,1175,260,285,16005,660,0,0,0,0,45,0,0,0,66,0,0,0,0,78,0,0,0,58305,15725,12595,5725,0,0,11880,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3475,  148,79560,875,250,255,27270,660,60,0,0,0,30,0,0,0,66,0,0,0,0,70,0,0,0,43845,4565,17400,6890,35510,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
6520,  248,101350,915,280,310,29980,660,0,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,25025,13215,42035,17260,26970,0,8330,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4065,  148,108120,1110,230,340,30185,660,30,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,37470,20455,34455,9435,33580,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,4590,
4225,  156,89065,790,130,285,36370,660,0,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,35150,8330,52685,7450,16825,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,6200,
3580,  151,76130,890,170,315,24995,660,0,0,0,0,45,0,0,0,66,0,0,0,0,104,0,0,0,22870,4225,34015,3175,27155,0,8010,0,      0,0,0,0,0,0,0,0,0,0,0,0,3050,
1560,   88,26810,250,75,140,14295,480,0,0,0,0,30,0,0,0,53,199,0,0,0,0,0,0,0,0,11790,13350,12145,0,0,4285,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4390,  246,94000,630,120,225,30390,660,0,0,30,0,45,0,0,20,62,0,0,0,0,0,0,0,0,37210,29000,9815,11740,0,0,13885,0,      0,0,0,0,0,0,0,0,0,0,0,0,23715,
3710,  154,135670,495,245,400,17570,660,0,0,0,0,45,0,0,30,66,0,0,0,0,0,0,0,0,68025,23510,31760,11515,0,0,12965,0,      0,0,0,0,0,0,0,0,0,0,0,0,6605,
2610,   97,115135,440,220,280,13505,540,0,0,0,0,30,0,0,0,66,60,0,0,0,0,0,0,0,66810,22205,26485,0,0,0,5570,0,      0,0,8510,0,0,0,0,0,0,0,0,0,0,
0,   97,115135,440,220,280,13505,540,0,0,0,0,30,0,0,0,66,60,0,0,0,0,0,0,0,66810,22205,26485,0,0,0,5570,0,      0,0,8510,0,0,0,0,0,0,0,0,0,0,
6315,  270,129320,675,255,240,23575,660,25,0,0,0,30,0,0,0,65,20,0,0,0,0,0,0,0,77155,17890,18535,12555,3325,0,14445,0,      0,0,0,0,0,0,0,0,0,0,0,0,10160,
1125,  119,70700,18335,310,1835,9010,480,0,0,0,180,30,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0,30365,61910,0,6255,1660,0,0,0,0,0,0,0,
4005,  163,76555,705,180,420,16325,660,0,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,65125,9080,7920,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,12060,
3275,  147,63830,445,140,235,16400,660,0,0,0,0,45,10,0,0,66,0,0,0,25,0,0,0,0,4430,14830,46950,14840,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
8270,  278,62430,480,155,130,21785,660,0,0,0,0,45,0,0,0,66,60,0,50,0,0,0,0,0,12080,6535,48025,5785,0,0,12555,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3640,  158,121065,850,95,360,32945,660,0,61,0,0,45,0,0,0,11,0,0,0,0,0,0,0,0,71410,11875,42620,6690,0,0,3030,0,      0,0,0,0,0,0,0,0,0,0,0,0,19690,
3100,  154,100400,855,225,270,32565,660,0,0,0,0,45,0,0,0,66,60,0,0,0,103,0,0,0,49295,9355,40435,11110,0,0,24120,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1070,  149,122440,490,115,390,42980,660,45,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,64240,8455,40405,0,0,0,37420,0,      0,0,0,0,0,0,0,0,0,0,0,0,15895,
8340,  208,34355,540,25,110,22475,540,240,0,0,0,30,0,0,0,66,0,0,0,0,0,0,0,0,0,0,42570,14935,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2510,  129,77625,865,85,155,26470,570,0,0,0,0,120,0,0,0,66,0,0,0,0,0,0,0,0,69330,12530,9730,3550,0,0,10060,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
